payment_id,order_id,payment_method,payment_status,payment_date
33343,33343,Wallet,Completed,2025-02-12
33344,33344,Debit Card,Completed,2025-04-16
33345,33345,Debit Card,Completed,2025-09-15
33346,33346,Debit Card,Completed,2026-02-01
33347,33347,Wallet,Completed,2024-10-04
33348,33348,Credit Card,Completed,2025-07-27
33349,33349,Credit Card,Completed,2024-12-15
33350,33350,Debit Card,Completed,2026-02-18
33351,33351,Debit Card,Completed,2025-07-20
33352,33352,Wallet,Completed,2026-01-09
33353,33353,UPI,Completed,2026-02-21
33354,33354,Credit Card,Completed,2024-10-11
33355,33355,Debit Card,Completed,2025-01-20
33356,33356,Credit Card,Completed,2026-04-07
33357,33357,Debit Card,Completed,2026-06-18
33358,33358,Wallet,Completed,2025-10-09
33359,33359,Wallet,Completed,2025-04-07
33360,33360,Net Banking,Completed,2025-05-17
33361,33361,Wallet,Completed,2025-06-20
33362,33362,Debit Card,Completed,2025-10-20
33363,33363,Credit Card,Completed,2026-01-05
33364,33364,Wallet,Completed,2025-09-22
33365,33365,Wallet,Completed,2026-03-09
33366,33366,Wallet,Completed,2026-02-02
33367,33367,Wallet,Completed,2025-02-09
33368,33368,Credit Card,Completed,2026-06-19
33369,33369,Wallet,Completed,2025-06-25
33370,33370,Credit Card,Pending,2025-01-12
33371,33371,Debit Card,Completed,2025-09-22
33372,33372,UPI,Completed,2026-06-13
33373,33373,UPI,Completed,2025-02-25
33374,33374,Credit Card,Completed,2025-05-25
33375,33375,Debit Card,Completed,2025-03-23
33376,33376,UPI,Completed,2025-03-03
33377,33377,Debit Card,Completed,2025-11-08
33378,33378,Debit Card,Completed,2024-12-04
33379,33379,Wallet,Completed,2026-01-10
33380,33380,UPI,Completed,2024-09-04
33381,33381,Net Banking,Completed,2025-05-14
33382,33382,Credit Card,Failed,2024-09-19
33383,33383,Credit Card,Completed,2025-03-23
33384,33384,Wallet,Completed,2026-06-21
33385,33385,Debit Card,Completed,2025-05-16
33386,33386,Credit Card,Completed,2026-02-05
33387,33387,Wallet,Completed,2025-12-21
33388,33388,Wallet,Completed,2025-10-02
33389,33389,Credit Card,Completed,2025-07-21
33390,33390,Debit Card,Completed,2026-03-01
33391,33391,Net Banking,Completed,2025-12-22
33392,33392,UPI,Completed,2024-10-21
33393,33393,Debit Card,Completed,2025-08-03
33394,33394,Wallet,Completed,2025-08-07
33395,33395,Net Banking,Completed,2026-02-21
33396,33396,Net Banking,Completed,2025-02-13
33397,33397,Credit Card,Completed,2025-11-27
33398,33398,Net Banking,Completed,2025-05-29
33399,33399,Debit Card,Failed,2025-04-05
33400,33400,Wallet,Completed,2026-01-07
33401,33401,Debit Card,Completed,2025-07-29
33402,33402,Net Banking,Completed,2026-03-02
33403,33403,Debit Card,Completed,2026-05-31
33404,33404,Credit Card,Completed,2025-12-08
33405,33405,Credit Card,Completed,2025-03-13
33406,33406,Credit Card,Completed,2024-11-30
33407,33407,Net Banking,Completed,2024-08-06
33408,33408,Wallet,Completed,2026-06-02
33409,33409,UPI,Completed,2025-11-12
33410,33410,Net Banking,Completed,2025-01-20
33411,33411,Net Banking,Completed,2026-06-08
33412,33412,Wallet,Failed,2025-03-17
33413,33413,Credit Card,Completed,2025-10-24
33414,33414,UPI,Completed,2026-05-01
33415,33415,Wallet,Completed,2026-02-20
33416,33416,Debit Card,Completed,2026-04-09
33417,33417,Net Banking,Completed,2025-03-24
33418,33418,UPI,Completed,2025-12-05
33419,33419,Debit Card,Completed,2025-11-18
33420,33420,Debit Card,Completed,2026-06-21
33421,33421,Net Banking,Completed,2025-11-30
33422,33422,Credit Card,Completed,2024-07-04
33423,33423,Wallet,Completed,2025-07-19
33424,33424,Debit Card,Completed,2025-03-14
33425,33425,Wallet,Completed,2026-04-16
33426,33426,Credit Card,Completed,2025-09-19
33427,33427,Wallet,Completed,2025-02-03
33428,33428,UPI,Completed,2025-06-19
33429,33429,UPI,Completed,2026-01-02
33430,33430,UPI,Completed,2024-10-23
33431,33431,Net Banking,Completed,2024-07-18
33432,33432,Net Banking,Completed,2025-08-20
33433,33433,Wallet,Completed,2025-03-19
33434,33434,UPI,Completed,2025-02-19
33435,33435,Wallet,Completed,2024-09-13
33436,33436,Net Banking,Completed,2025-08-29
33437,33437,Debit Card,Completed,2024-08-10
33438,33438,Net Banking,Completed,2024-11-03
33439,33439,Debit Card,Completed,2025-03-31
33440,33440,UPI,Completed,2026-01-11
33441,33441,UPI,Completed,2025-12-30
33442,33442,Debit Card,Completed,2025-01-31
33443,33443,Net Banking,Completed,2024-07-18
33444,33444,Net Banking,Completed,2025-08-20
33445,33445,Debit Card,Completed,2025-04-17
33446,33446,Wallet,Completed,2025-06-27
33447,33447,Credit Card,Failed,2024-12-15
33448,33448,Wallet,Completed,2025-07-31
33449,33449,Credit Card,Completed,2025-09-13
33450,33450,UPI,Completed,2025-04-23
33451,33451,UPI,Completed,2024-07-05
33452,33452,Debit Card,Completed,2026-05-09
33453,33453,Debit Card,Completed,2024-09-29
33454,33454,Credit Card,Completed,2025-07-20
33455,33455,Credit Card,Completed,2026-06-11
33456,33456,Net Banking,Completed,2026-01-30
33457,33457,Wallet,Completed,2025-08-22
33458,33458,Debit Card,Completed,2025-12-02
33459,33459,Wallet,Completed,2025-09-28
33460,33460,Debit Card,Completed,2024-10-04
33461,33461,UPI,Completed,2024-10-06
33462,33462,Wallet,Completed,2025-01-24
33463,33463,Net Banking,Completed,2025-10-24
33464,33464,Credit Card,Completed,2025-11-12
33465,33465,Wallet,Completed,2025-03-28
33466,33466,UPI,Completed,2025-06-10
33467,33467,UPI,Completed,2024-07-20
33468,33468,Net Banking,Completed,2025-08-23
33469,33469,Net Banking,Completed,2025-06-11
33470,33470,UPI,Completed,2024-08-12
33471,33471,UPI,Completed,2025-11-21
33472,33472,UPI,Completed,2024-07-30
33473,33473,Net Banking,Completed,2025-09-16
33474,33474,Debit Card,Completed,2025-06-22
33475,33475,Credit Card,Completed,2025-03-10
33476,33476,Wallet,Completed,2026-02-22
33477,33477,Debit Card,Completed,2025-06-25
33478,33478,Wallet,Completed,2025-08-13
33479,33479,Credit Card,Completed,2025-07-24
33480,33480,Wallet,Completed,2026-05-10
33481,33481,Debit Card,Completed,2024-08-07
33482,33482,Credit Card,Completed,2026-03-02
33483,33483,Credit Card,Completed,2025-06-04
33484,33484,Credit Card,Completed,2025-02-21
33485,33485,Debit Card,Completed,2024-12-26
33486,33486,Debit Card,Completed,2026-05-27
33487,33487,Credit Card,Completed,2025-12-20
33488,33488,Net Banking,Completed,2025-06-17
33489,33489,Debit Card,Completed,2025-11-16
33490,33490,Wallet,Completed,2025-11-18
33491,33491,Net Banking,Completed,2026-03-08
33492,33492,Net Banking,Pending,2025-10-07
33493,33493,Debit Card,Completed,2025-10-18
33494,33494,Wallet,Completed,2025-05-18
33495,33495,UPI,Completed,2025-11-26
33496,33496,Wallet,Completed,2026-05-15
33497,33497,Debit Card,Completed,2024-12-20
33498,33498,Debit Card,Completed,2026-01-11
33499,33499,Net Banking,Completed,2024-12-29
33500,33500,Wallet,Pending,2026-05-28
33501,33501,Net Banking,Completed,2025-06-22
33502,33502,Wallet,Completed,2025-04-02
33503,33503,UPI,Completed,2025-11-27
33504,33504,UPI,Completed,2024-08-18
33505,33505,Debit Card,Completed,2024-12-30
33506,33506,Credit Card,Completed,2025-09-05
33507,33507,Wallet,Completed,2024-12-25
33508,33508,Credit Card,Completed,2025-02-20
33509,33509,Debit Card,Completed,2024-12-07
33510,33510,Net Banking,Completed,2025-03-13
33511,33511,Debit Card,Completed,2024-10-15
33512,33512,Debit Card,Completed,2026-01-09
33513,33513,Debit Card,Completed,2025-02-20
33514,33514,Wallet,Completed,2026-02-13
33515,33515,Credit Card,Completed,2025-01-10
33516,33516,UPI,Completed,2026-05-11
33517,33517,Wallet,Completed,2025-06-11
33518,33518,Credit Card,Completed,2025-11-21
33519,33519,UPI,Completed,2024-12-30
33520,33520,UPI,Completed,2025-11-23
33521,33521,UPI,Completed,2025-12-22
33522,33522,Net Banking,Completed,2024-11-08
33523,33523,Net Banking,Completed,2025-05-03
33524,33524,Net Banking,Completed,2024-09-02
33525,33525,Net Banking,Completed,2025-09-03
33526,33526,Wallet,Completed,2026-06-03
33527,33527,Debit Card,Completed,2025-06-04
33528,33528,Wallet,Completed,2024-07-05
33529,33529,Wallet,Completed,2025-11-14
33530,33530,Debit Card,Completed,2026-01-28
33531,33531,Credit Card,Completed,2026-01-02
33532,33532,Debit Card,Completed,2024-09-04
33533,33533,Wallet,Completed,2025-02-22
33534,33534,Net Banking,Completed,2025-03-08
33535,33535,UPI,Completed,2024-08-30
33536,33536,UPI,Completed,2026-03-17
33537,33537,Credit Card,Completed,2026-06-17
33538,33538,Net Banking,Completed,2024-08-12
33539,33539,UPI,Completed,2026-01-06
33540,33540,Net Banking,Completed,2025-11-23
33541,33541,UPI,Completed,2024-11-11
33542,33542,Debit Card,Completed,2025-03-16
33543,33543,Debit Card,Completed,2025-08-25
33544,33544,Net Banking,Completed,2024-12-25
33545,33545,Wallet,Completed,2025-08-23
33546,33546,UPI,Completed,2025-03-03
33547,33547,Credit Card,Completed,2026-03-12
33548,33548,Credit Card,Completed,2025-10-16
33549,33549,Net Banking,Completed,2025-07-31
33550,33550,Wallet,Completed,2025-04-24
33551,33551,Debit Card,Completed,2025-05-11
33552,33552,Net Banking,Completed,2024-12-25
33553,33553,Net Banking,Completed,2025-03-26
33554,33554,UPI,Completed,2024-09-22
33555,33555,Credit Card,Completed,2026-03-05
33556,33556,Net Banking,Completed,2026-04-29
33557,33557,Credit Card,Completed,2024-12-22
33558,33558,Debit Card,Completed,2025-11-14
33559,33559,Debit Card,Failed,2024-12-15
33560,33560,Wallet,Completed,2025-08-15
33561,33561,Debit Card,Completed,2025-05-15
33562,33562,Debit Card,Completed,2026-05-18
33563,33563,Net Banking,Completed,2026-04-16
33564,33564,UPI,Completed,2025-04-12
33565,33565,Wallet,Completed,2026-03-18
33566,33566,Wallet,Completed,2025-04-19
33567,33567,Debit Card,Completed,2025-05-12
33568,33568,UPI,Completed,2024-11-26
33569,33569,Credit Card,Completed,2025-09-05
33570,33570,Credit Card,Completed,2025-06-27
33571,33571,Wallet,Completed,2024-09-16
33572,33572,Net Banking,Completed,2025-01-20
33573,33573,Wallet,Failed,2025-03-19
33574,33574,Debit Card,Completed,2026-01-02
33575,33575,Wallet,Completed,2025-10-26
33576,33576,Net Banking,Completed,2025-10-07
33577,33577,Credit Card,Completed,2025-03-26
33578,33578,UPI,Completed,2025-01-18
33579,33579,Credit Card,Completed,2024-10-06
33580,33580,UPI,Completed,2024-07-11
33581,33581,UPI,Completed,2026-05-04
33582,33582,Credit Card,Completed,2025-08-25
33583,33583,Debit Card,Completed,2024-09-21
33584,33584,Debit Card,Completed,2024-07-18
33585,33585,Net Banking,Completed,2025-09-14
33586,33586,UPI,Pending,2024-08-12
33587,33587,Net Banking,Completed,2026-02-26
33588,33588,Wallet,Completed,2025-03-09
33589,33589,Debit Card,Completed,2025-10-11
33590,33590,Net Banking,Completed,2025-06-26
33591,33591,Credit Card,Completed,2026-04-20
33592,33592,Credit Card,Completed,2025-11-18
33593,33593,Wallet,Completed,2025-04-28
33594,33594,UPI,Completed,2026-01-23
33595,33595,Credit Card,Completed,2025-02-15
33596,33596,Debit Card,Completed,2026-03-30
33597,33597,Wallet,Completed,2025-04-06
33598,33598,UPI,Completed,2024-08-01
33599,33599,UPI,Pending,2025-10-19
33600,33600,UPI,Completed,2024-09-10
33601,33601,Wallet,Completed,2024-11-21
33602,33602,Net Banking,Completed,2026-05-02
33603,33603,Credit Card,Completed,2025-08-05
33604,33604,Net Banking,Completed,2026-01-06
33605,33605,Debit Card,Completed,2025-07-02
33606,33606,Debit Card,Completed,2024-10-30
33607,33607,Credit Card,Completed,2026-05-13
33608,33608,Credit Card,Completed,2024-08-27
33609,33609,UPI,Completed,2026-04-09
33610,33610,UPI,Completed,2025-12-27
33611,33611,Credit Card,Completed,2025-09-13
33612,33612,Wallet,Completed,2025-01-14
33613,33613,Credit Card,Completed,2025-06-22
33614,33614,Credit Card,Completed,2025-05-04
33615,33615,Net Banking,Pending,2025-09-02
33616,33616,Net Banking,Completed,2025-10-12
33617,33617,Debit Card,Completed,2025-04-18
33618,33618,Credit Card,Completed,2025-07-21
33619,33619,Wallet,Completed,2025-04-23
33620,33620,Credit Card,Completed,2026-03-18
33621,33621,UPI,Completed,2025-01-31
33622,33622,Wallet,Completed,2024-11-18
33623,33623,Wallet,Completed,2025-02-22
33624,33624,Debit Card,Completed,2025-09-18
33625,33625,UPI,Completed,2026-03-24
33626,33626,Debit Card,Completed,2024-07-01
33627,33627,Debit Card,Completed,2025-09-17
33628,33628,Wallet,Completed,2025-11-14
33629,33629,Debit Card,Completed,2024-10-13
33630,33630,Credit Card,Completed,2025-12-19
33631,33631,Wallet,Completed,2024-07-30
33632,33632,Debit Card,Completed,2025-11-30
33633,33633,Debit Card,Completed,2025-02-06
33634,33634,Debit Card,Completed,2026-03-20
33635,33635,UPI,Completed,2024-12-12
33636,33636,Debit Card,Pending,2025-09-18
33637,33637,Net Banking,Completed,2025-08-07
33638,33638,UPI,Completed,2026-03-21
33639,33639,UPI,Completed,2026-01-22
33640,33640,Wallet,Failed,2025-03-15
33641,33641,Credit Card,Completed,2025-03-29
33642,33642,Net Banking,Completed,2026-01-01
33643,33643,UPI,Pending,2025-02-22
33644,33644,UPI,Completed,2025-06-05
33645,33645,UPI,Completed,2025-03-15
33646,33646,Wallet,Completed,2025-12-02
33647,33647,Credit Card,Completed,2026-05-25
33648,33648,UPI,Completed,2024-12-02
33649,33649,Debit Card,Completed,2025-10-17
33650,33650,Debit Card,Completed,2025-03-15
33651,33651,Debit Card,Completed,2025-07-27
33652,33652,UPI,Completed,2025-06-28
33653,33653,Credit Card,Pending,2025-12-30
33654,33654,Credit Card,Completed,2026-01-25
33655,33655,Debit Card,Completed,2025-07-24
33656,33656,Debit Card,Completed,2024-12-09
33657,33657,Credit Card,Completed,2025-02-06
33658,33658,Net Banking,Completed,2024-07-13
33659,33659,Wallet,Completed,2025-04-22
33660,33660,UPI,Completed,2026-04-26
33661,33661,Wallet,Completed,2026-06-20
33662,33662,Wallet,Completed,2025-07-25
33663,33663,Net Banking,Completed,2024-08-24
33664,33664,Wallet,Completed,2024-12-05
33665,33665,Net Banking,Completed,2024-12-30
33666,33666,Debit Card,Pending,2025-02-20
33667,33667,Net Banking,Completed,2025-08-18
33668,33668,Wallet,Completed,2026-01-17
33669,33669,Net Banking,Completed,2025-10-20
33670,33670,Net Banking,Completed,2025-01-30
33671,33671,Credit Card,Completed,2025-07-06
33672,33672,Debit Card,Completed,2024-08-25
33673,33673,Credit Card,Pending,2025-09-12
33674,33674,Net Banking,Completed,2024-11-17
33675,33675,Net Banking,Completed,2026-04-20
33676,33676,UPI,Completed,2026-04-28
33677,33677,Credit Card,Completed,2025-09-06
33678,33678,UPI,Completed,2024-08-27
33679,33679,Wallet,Completed,2025-03-28
33680,33680,Debit Card,Completed,2025-09-06
33681,33681,Net Banking,Completed,2025-04-29
33682,33682,UPI,Completed,2024-12-26
33683,33683,Debit Card,Completed,2025-12-13
33684,33684,UPI,Completed,2025-07-17
33685,33685,Credit Card,Pending,2025-09-08
33686,33686,Debit Card,Completed,2026-03-10
33687,33687,Wallet,Completed,2025-12-16
33688,33688,Wallet,Completed,2025-08-22
33689,33689,Net Banking,Completed,2025-08-06
33690,33690,Credit Card,Completed,2025-11-27
33691,33691,Net Banking,Completed,2025-08-30
33692,33692,Debit Card,Completed,2024-11-08
33693,33693,Credit Card,Completed,2024-12-03
33694,33694,UPI,Completed,2026-05-14
33695,33695,Wallet,Pending,2025-10-03
33696,33696,Credit Card,Completed,2025-07-24
33697,33697,UPI,Completed,2025-08-30
33698,33698,UPI,Pending,2024-10-09
33699,33699,Credit Card,Completed,2025-05-16
33700,33700,Wallet,Completed,2026-03-25
33701,33701,Credit Card,Completed,2024-08-26
33702,33702,Net Banking,Completed,2025-08-09
33703,33703,Debit Card,Completed,2024-08-21
33704,33704,Wallet,Completed,2026-01-14
33705,33705,Net Banking,Completed,2025-04-29
33706,33706,Net Banking,Completed,2026-01-24
33707,33707,Credit Card,Completed,2024-09-27
33708,33708,Debit Card,Pending,2025-02-06
33709,33709,Net Banking,Completed,2025-07-18
33710,33710,UPI,Completed,2025-05-01
33711,33711,Debit Card,Completed,2026-04-09
33712,33712,Net Banking,Completed,2024-07-08
33713,33713,UPI,Completed,2024-08-27
33714,33714,UPI,Completed,2024-10-09
33715,33715,Credit Card,Completed,2025-07-25
33716,33716,Net Banking,Completed,2026-06-25
33717,33717,Net Banking,Completed,2024-09-13
33718,33718,UPI,Completed,2026-06-11
33719,33719,Net Banking,Completed,2024-08-27
33720,33720,Net Banking,Completed,2026-02-27
33721,33721,UPI,Completed,2025-05-11
33722,33722,Credit Card,Completed,2024-09-12
33723,33723,Wallet,Completed,2024-10-18
33724,33724,Debit Card,Pending,2026-03-20
33725,33725,Debit Card,Completed,2025-12-14
33726,33726,UPI,Completed,2025-12-06
33727,33727,UPI,Completed,2026-02-27
33728,33728,Credit Card,Completed,2025-01-27
33729,33729,Net Banking,Completed,2025-03-20
33730,33730,Debit Card,Completed,2026-04-15
33731,33731,Net Banking,Completed,2026-06-09
33732,33732,Credit Card,Completed,2025-05-17
33733,33733,Net Banking,Failed,2025-12-31
33734,33734,Debit Card,Completed,2026-04-07
33735,33735,Debit Card,Completed,2025-04-30
33736,33736,Net Banking,Failed,2024-11-17
33737,33737,UPI,Pending,2025-01-21
33738,33738,UPI,Completed,2024-11-30
33739,33739,Credit Card,Failed,2025-05-10
33740,33740,Credit Card,Completed,2025-11-24
33741,33741,Wallet,Completed,2025-05-18
33742,33742,UPI,Failed,2026-05-25
33743,33743,Debit Card,Pending,2024-11-08
33744,33744,Wallet,Completed,2026-05-26
33745,33745,Debit Card,Completed,2024-09-10
33746,33746,Net Banking,Completed,2025-01-15
33747,33747,Debit Card,Pending,2025-02-16
33748,33748,Credit Card,Completed,2025-01-04
33749,33749,UPI,Completed,2025-11-26
33750,33750,UPI,Completed,2024-09-29
33751,33751,Debit Card,Completed,2024-10-01
33752,33752,Debit Card,Completed,2026-01-03
33753,33753,Credit Card,Completed,2025-04-14
33754,33754,Net Banking,Pending,2024-10-11
33755,33755,Wallet,Completed,2025-07-19
33756,33756,Credit Card,Completed,2024-07-26
33757,33757,Wallet,Completed,2025-12-20
33758,33758,Net Banking,Completed,2025-05-08
33759,33759,Credit Card,Completed,2026-05-28
33760,33760,Credit Card,Completed,2024-06-29
33761,33761,UPI,Completed,2026-03-26
33762,33762,Wallet,Completed,2025-10-31
33763,33763,Credit Card,Pending,2024-09-03
33764,33764,Credit Card,Completed,2025-07-04
33765,33765,UPI,Pending,2025-02-13
33766,33766,Wallet,Completed,2025-11-13
33767,33767,Credit Card,Completed,2025-09-19
33768,33768,Net Banking,Completed,2025-12-05
33769,33769,Net Banking,Completed,2026-05-24
33770,33770,Wallet,Completed,2024-10-07
33771,33771,UPI,Completed,2024-12-19
33772,33772,Wallet,Completed,2026-03-26
33773,33773,Debit Card,Completed,2025-02-14
33774,33774,Debit Card,Completed,2025-07-21
33775,33775,Wallet,Completed,2026-02-09
33776,33776,UPI,Completed,2024-08-18
33777,33777,Credit Card,Completed,2025-09-26
33778,33778,Credit Card,Completed,2024-09-14
33779,33779,UPI,Completed,2026-06-14
33780,33780,Debit Card,Completed,2025-06-06
33781,33781,Net Banking,Pending,2025-12-02
33782,33782,Debit Card,Completed,2025-03-31
33783,33783,UPI,Completed,2025-11-03
33784,33784,Debit Card,Completed,2024-12-22
33785,33785,Net Banking,Completed,2025-02-13
33786,33786,Net Banking,Completed,2026-05-07
33787,33787,UPI,Completed,2025-06-18
33788,33788,Wallet,Completed,2026-04-02
